OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
A myle brood of twenty foot of space.,A mile brood° of twenty foot of space.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4124,,10,10,A myle brood of twenty foot of space,A mile brood of twenty foot of space,u Su S u Su S u Sx,u Su S u Su S u Sx,a@indef_art mile@n1 brod@adj of@prep twenti@num_adj fot@n of@prep space@n,a@indef_art mile@n1 brod@adj of@prep twenti@num_adj fot@n of@prep space@n,green
Lat se now if this place may suffise,Lat see now if this place may suffise,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4125,,10,10,Lat se now if this place may suffise,Lat see now if this place may suffise,u S u S u Su S uSx,u S u S u Su S uSx,leten@v%imp sen@v1%inf nou@adv if@conj this@gram_adj place@n mouen@v3%pr_3 suffisen@v%inf,leten@v%imp sen@v1%inf nou@adv if@conj this@gram_adj place@n mouen@v3%pr_3 suffisen@v%inf,green
"Or make it rowm with speche, as is youre gise.","Or make it roum with speche,° as is your gise.”°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4126,,10,10,Or make it rowm with speche as is youre gise,Or make it roum with speche as is your gise,u Sx u S u Sx u S ux Sx,u Sx u S u Sx u S u Sx,or@conj maken@v1%imp hit@pron roum@adj with@prep speche@n as@conj ben@v%pr_3 your@pron%pl_gen gise@n,or@conj maken@v1%imp hit@pron roum@adj with@prep speche@n as@conj ben@v%pr_3 your@pron%pl_gen gise@n,green
"Now, Symond,"""" seyde John, """"by Seint Cutberd","¶“Now, Simond,” seide John, “by Seint Cutberd,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4127,,10,10,Now Symond seyde John by Seint Cutberd,Now Simond seide John by Seint Cutberd,u Su Su S u S uS,u Su Su S u S uS,nou@adv simond@n#propn seien@v1%pt_3 john@n3#propn bi@prep seinte@adj cutberd@n#propn,nou@adv simond@n#propn seien@v1%pt_3 john@n3#propn bi@prep seinte@adj cutberd@n#propn,green
"Ay is thou myrie, and this is faire answerd.","Ay° is thou mery, and this is faire answerd.",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4128,,0,10,Ay is thou myrie and this is faire answerd,Ay is thou mery and this is faire answerd,        ,u S u Sx u S u Sx uS,ai@adv ben@v%pr_3 thou@pron%nom mirie@adj and@conj this@pron ben@v%pr_3 faire@adv answeren@v%ppl,ai@adv ben@v%pr_3 thou@pron%nom mirie@adj and@conj this@pron ben@v%pr_3 faire@adv answeren@v%ppl,green
"I have herd seyd, `Man sal taa of twa thynges:","I have herd seid, man sal° taa° of twa° thinges",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4129,,10,10,I have herd seyd Man sal taa of twa thynges,I have herd seid man sal taa of twa thinges,u Sx u S u S u S u Sx,u Sx u S u S u S u Sx,ich@pron%nom haven@v%pr_1 heren@v%ppl seien@v1%ppl man@n shulen@v1%pr_3 taken@v%inf of@prep two@num_adj thing@n%pl,ich@pron%nom haven@v%pr_1 heren@v%ppl seien@v1%ppl man@n shulen@v1%pr_3 taken@v%inf of@prep two@num_adj thing@n%pl,green
"Slyk as he fyndes, or taa slyk as he brynges.'","Slik° as he finds, or taa° slik as he bringes.",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4130,,10,10,Slyk as he fyndes or taa slyk as he brynges,Slik as he finds or taa slik as he bringes,u S u Sx u S u S u Sx,u S u S u S u S u Sx,slik@adj as@conj he@pron1%nom finden@v%pr_3 or@conj taken@v%inf slik@adj as@conj he@pron1%nom bringen@v%pr_3,slik@adj as@conj he@pron1%nom finden@v%pr_3 or@conj taken@v%inf slik@adj as@conj he@pron1%nom bringen@v%pr_3,green
"But specially I pray thee, hooste deere","But specially, I pray thee, hoste dere",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4131,,10,10,But specially I pray thee hooste deere,But specially I pray thee hoste dere,u SuSu S u S ux Sx,u SuSu S u S ux Sx,but@conj specialli@adv ich@pron%nom preien@v1%pr_1 the@pron2%obj hoste@n2 dere@adj1,but@conj specialli@adv ich@pron%nom preien@v1%pr_1 the@pron2%obj hoste@n2 dere@adj1,green
"Get us som mete and drynke, and make us cheere","Get us som mete° and drinke, and make us chere",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4132,,10,10,Get us som mete and drynke and make us cheere,Get us som mete and drinke and make us chere,u S u Sx u Sx u Sx u Sx,u S u Sx u Sx u Sx u Sx,geten@v1%imp us@pron%pl_obj som@gram_adj mete@n1 and@conj drinke@n and@conj maken@v1%imp us@pron%pl_obj chere@n1,geten@v1%imp us@pron%pl_obj som@gram_adj mete@n1 and@conj drinke@n and@conj maken@v1%imp us@pron%pl_obj chere@n1,green
And we wil payen trewely atte fulle.,And we wil payen trewly atte fulle.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4133,,10,10,And we wil payen trewely atte fulle,And we wil payen trewly atte fulle,u S u Su SuS ux Sx,u S u Su Su Su Sx,and@conj we@pron%pl_nom willen@v%pr_pl paien@v%inf treuli@adv atte@prep fulle@n1,and@conj we@pron%pl_nom willen@v%pr_pl paien@v%inf treuli@adv atte@prep fulle@n1,green
With empty hand men may na haukes tulle;,With empty hand men may na haukes tulle;°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4134,,10,10,With empty hand men may na haukes tulle,With empty hand men may na haukes tulle,u Su S u S u Su Sx,u Su S u S u Su Sx,with@prep empti@adj honde@n man@n%pl mouen@v3%pr_pl no@gram_adj hauk@n1%pl tollen@v1%inf,with@prep empti@adj honde@n man@n%pl mouen@v3%pr_pl no@gram_adj hauk@n1%pl tollen@v1%inf,green
"Loo, heere oure silver, redy for to spende.","Lo here our silver, redy for to spende.”",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4135,,10,10,Loo heere oure silver redy for to spende,Lo here our silver redy for to spende,u Sx ux Su Su S u Sx,u Sx u Su Su S u Sx,lo@interj her@adv oure@pron%pl_gen silver@n redi@adj3 for@prep#adv to@part spenden@v%inf,lo@interj her@adv oure@pron%pl_gen silver@n redi@adj3 for@prep#adv to@part spenden@v%inf,green
This millere into toun his doghter sende,¶This miller into town his doghter sende,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4136,,10,10,This millere into toun his doghter sende,This miller into town his doghter sende,u Sux Su S u Su Sx,u Su Su S u Su Sx,this@gram_adj milnere@n in-to@prep toun@n his@pron1%gen doughter@n senden@v2%pt_3,this@gram_adj milnere@n in-to@prep toun@n his@pron1%gen doughter@n senden@v2%pt_3,green
"For ale and breed, and rosted hem a goos","For ale and breed, and rosted hem a goos",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4137,,10,10,For ale and breed and rosted hem a goos,For ale and breed and rosted hem a goos,u Sx u S u Su S u S,u Sx u S u Su S u S,for@prep ale@n and@conj bred@n1 and@conj rosten@v%pt_3 hem@pron%pl_obj a@indef_art gos@n,for@prep ale@n and@conj bred@n1 and@conj rosten@v%pt_3 hem@pron%pl_obj a@indef_art gos@n,green
"And boond hire hors, it sholde namoore go loos","And bond hir hors, it sholde nat goon loos;",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4138,DIFF,10,10,And boond hire hors it sholde namoore go loos,And bond hir hors it sholde nat goon loos,u S ux S u Sx uSx u S,u S u S u Su S u S,and@conj binden@v%pt_3 here@pron%pl_gen hors@n hit@pron shulen@v1%pt_3 not@adv  los@adj,and@conj binden@v%pt_3 here@pron%pl_gen hors@n hit@pron shulen@v1%pt_3 not@adv  los@adj,
And in his owene chambre hem made a bed,And in his owne chambre hem made a bed,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4139,,10,10,And in his owene chambre hem made a bed,And in his owne chambre hem made a bed,u S u Sux Sx u Sx u S,u S u Su Sx u Sx u S,and@conj in@prep his@pron1%gen ouen@adj chaumbre@n hem@pron%pl_obj maken@v1%pt_3 a@indef_art bed@n1,and@conj in@prep his@pron1%gen ouen@adj chaumbre@n hem@pron%pl_obj maken@v1%pt_3 a@indef_art bed@n1,green
With sheetes and with chalons faire yspred,With shetes and with chalons° faire yspred,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4140,,10,10,With sheetes and with chalons faire yspred,With shetes and with chalons faire yspred,u Su S u Su Sx uS,u Su S u Su Sx uS,with@prep shete@n2%pl and@conj with@prep chaloun@n%pl faire@adv spreden@v%ppl_abs,with@prep shete@n2%pl and@conj with@prep chaloun@n%pl faire@adv spreden@v%ppl_abs,green
Noght from his owene bed ten foot or twelve.,Noght from° his owne bed ten foot or twelve.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4141,,10,10,Noght from his owene bed ten foot or twelve,Noght from his owne bed ten foot or twelve,u S u Sux S u S u Sx,u S u Su S u S u Sx,nought@adv from@prep his@pron1%gen ouen@adj bed@n1 ten@num_adj fot@n or@conj twelve@num_adj,nought@adv from@prep his@pron1%gen ouen@adj bed@n1 ten@num_adj fot@n or@conj twelve@num_adj,green
"His doghter hadde a bed, al by hirselve","His doghter hadde a bed, al by hirselve",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4142,,10,10,His doghter hadde a bed al by hirselve,His doghter hadde a bed al by hirselve,u Su Sx u S u S uSx,u Su Sx u S u S uSx,his@pron1%gen doughter@n haven@v%pt_3 a@indef_art bed@n1 al@adv bi@prep hire-self@pron,his@pron1%gen doughter@n haven@v%pt_3 a@indef_art bed@n1 al@adv bi@prep hire-self@pron,green
Right in the same chambre by and by.,"Right in the same chambre, by and by;°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4143,,10,10,Right in the same chambre by and by,Right in the same chambre by and by,u S u Su Su S u S,u S u Su Su S u S,righte@adv in@prep the@def_art same@gram_adj chaumbre@n bi@adv and@conj bi@adv,righte@adv in@prep the@def_art same@gram_adj chaumbre@n bi@adv and@conj bi@adv,green
"It myghte be no bet, and cause why?","It mighte be no bet,° and cause why",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4144,,10,10,It myghte be no bet and cause why,It mighte be no bet and cause why,u Su S u S u Su S,u Su S u S u Su S,hit@pron mouen@v3%pt_3 ben@v%inf no@adv bet@adj%comp and@conj cause@n whi@pron,hit@pron mouen@v3%pt_3 ben@v%inf no@adv bet@adj%comp and@conj cause@n whi@pron,green
Ther was no roumer herberwe in the place.,Ther was no roumer herberwe° in the place.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4145,,10,10,Ther was no roumer herberwe in the place,Ther was no roumer herberwe in the place,u S u Su Sux S u Sx,u S u Su Sux S u Sx,ther@adv ben@v%pt_3 no@gram_adj roum@adj%comp herberwe@n in@prep the@def_art place@n,ther@adv ben@v%pt_3 no@gram_adj roum@adj%comp herberwe@n in@prep the@def_art place@n,green
"They soupen and they speke, hem to solace","They soupen° and they speke, hem to solace,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4146,,10,10,They soupen and they speke hem to solace,They soupen and they speke hem to solace,u Su S u Sx u S uSx,u Su S u Sx u S uSx,thei@pron%pl_nom soupen@v2%pr_pl and@conj thei@pron%pl_nom speken@v%pr_pl hem@pron%pl_obj to@part solasen@v%inf,thei@pron%pl_nom soupen@v2%pr_pl and@conj thei@pron%pl_nom speken@v%pr_pl hem@pron%pl_obj to@part solasen@v%inf,green
And drynken evere strong ale atte beste.,And drinken ever strong ale atte° beste.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4147,,10,10,And drynken evere strong ale atte beste,And drinken ever strong ale atte beste,u Su Sux S ux Su Sx,u Su Su S ux Su Sx,and@conj drinken@v%pr_pl ever@adv strong@adj ale@n atte@prep best@adjas_n%sup,and@conj drinken@v%pr_pl ever@adv strong@adj ale@n atte@prep best@adjas_n%sup,green
Aboute mydnyght wente they to reste.,Aboute midnight wente they to reste.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4148,,10,10,Aboute mydnyght wente they to reste,Aboute midnight wente they to reste,uSu Su Su S u Sx,uSu Su Su S u Sx,abouten@prep mid-night@n wenden@v%pt_pl thei@pron%pl_nom to@prep reste@n1,abouten@prep mid-night@n wenden@v%pt_pl thei@pron%pl_nom to@prep reste@n1,green
Wel hath this millere vernysshed his heed;,¶Wel hath this miller vernisshed his heed;°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4149,,10,10,Wel hath this millere vernysshed his heed,Wel hath this miller vernisshed his heed,u S u Sux SuS u S,u S u Su SuS u S,wel@adv haven@v%pr_3 this@gram_adj milnere@n vernishen@v%ppl his@pron1%gen hed@n1,wel@adv haven@v%pr_3 this@gram_adj milnere@n vernishen@v%ppl his@pron1%gen hed@n1,green
"Ful pale he was for dronken, and nat reed.","Ful pale he was for dronken,° and nat reed.",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4150,,10,10,Ful pale he was for dronken and nat reed,Ful pale he was for dronken and nat reed,u Sx u S u Su S u S,u Sx u S u Su S u S,ful@adv pale@adj he@pron1%nom ben@v%pt_3 for@prep dronken@ppl#adj_n and@conj not@adv red@adj,ful@adv pale@adj he@pron1%nom ben@v%pt_3 for@prep dronken@ppl#adj_n and@conj not@adv red@adj,green
"He yexeth, and he speketh thurgh the nose","He yexeth,° and he speketh thurgh the nose",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4151,,10,10,He yexeth and he speketh thurgh the nose,He yexeth and he speketh thurgh the nose,u Su S u Su S u Sx,u Su S u Su S u Sx,he@pron1%nom yexen@v%pr_3 and@conj he@pron1%nom speken@v%pr_3 thurgh@prep the@def_art nose@n1,he@pron1%nom yexen@v%pr_3 and@conj he@pron1%nom speken@v%pr_3 thurgh@prep the@def_art nose@n1,green
"As he were on the quakke, or on the pose.","As he were on the quakke,° or on the pose.°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4152,,10,10,As he were on the quakke or on the pose,As he were on the quakke or on the pose,u S ux S u Sx u S u Sx,u S ux S u Sx u S u Sx,as@conj he@pron1%nom ben@v%pt_3 on@prep the@def_art quakke@n or@conj on@prep the@def_art pose@n,as@conj he@pron1%nom ben@v%pt_3 on@prep the@def_art quakke@n or@conj on@prep the@def_art pose@n,green
"To bedde he goth, and with hym goth his wyf.","To bedde he gooth, and with him goth his wif.",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4153,,10,10,To bedde he goth and with hym goth his wyf,To bedde he gooth and with him goth his wif,u Sx u S u S u S u S,u Sx u S u S u S u S,to@prep bed@n1 he@pron1%nom gon@v%pr_3 and@conj with@prep him@pron%obj gon@v%pr_3 his@pron1%gen wif@n,to@prep bed@n1 he@pron1%nom gon@v%pr_3 and@conj with@prep him@pron%obj gon@v%pr_3 his@pron1%gen wif@n,green
As any jay she light was and jolyf,"As any jay° she light was and jolif,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4154,,10,10,As any jay she light was and jolyf,As any jay she light was and jolif,u Su S u S u S uS,u Su S u S u S uS,as@conj ani@gram_adj jai@n she@pron%nom light@adj2 ben@v%pt_3 and@conj joli@adj,as@conj ani@gram_adj jai@n she@pron%nom light@adj2 ben@v%pt_3 and@conj joli@adj,green
So was hir joly whistle wel ywet.,So was hir joly whistle° wel ywet.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4155,,10,10,So was hir joly whistle wel ywet,So was hir joly whistle wel ywet,u S u Su Su S uS,u S u Su Su S uS,so@adv ben@v%pt_3 hire@pron1%fem_gen joli@adj whistle@n wel@adv weten@v%ppl,so@adv ben@v%pt_3 hire@pron1%fem_gen joli@adj whistle@n wel@adv weten@v%ppl,green
The cradel at hir beddes feet is set,The cradel at hir beddes feet is set,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4156,,10,10,The cradel at hir beddes feet is set,The cradel at hir beddes feet is set,u Su S u Su S u S,u Su S u Su S u S,the@def_art cradel@n at@prep hire@pron1%fem_gen bed@n1%gen fot@n%pl ben@v%pr_3 setten@v%ppl,the@def_art cradel@n at@prep hire@pron1%fem_gen bed@n1%gen fot@n%pl ben@v%pr_3 setten@v%ppl,green
"To rokken, and to yeve the child to sowke.","To rokken, and to yeve the child to souke.°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4157,,10,10,To rokken and to yeve the child to sowke,To rokken and to yeve the child to souke,u Su S u Sx u S u Sx,u Su S u Sx u S u Sx,to@part rokken@v%inf and@conj to@part yeven@v%inf the@def_art child@n to@part souken@v%inf,to@part rokken@v%inf and@conj to@part yeven@v%inf the@def_art child@n to@part souken@v%inf,green
And whan that dronken al was in the crowke,"And whan that dronken al° was in the crouke,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4158,,10,10,And whan that dronken al was in the crowke,And whan that dronken al was in the crouke,u S u Su S u S u Sx,u S u Su S u S u Sx,and@conj whan@adv&conj that@part drinken@v%ppl al@gram_adjas_n ben@v%pt_3 in@prep the@def_art crokke@n,and@conj whan@adv&conj that@part drinken@v%ppl al@gram_adjas_n ben@v%pt_3 in@prep the@def_art crokke@n,green
To bedde wente the doghter right anon;,To bedde went the doghter right anon;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4159,,10,10,To bedde wente the doghter right anon,To bedde went the doghter right anon,u Su Sx u Su S uS,u Su S u Su S uS,to@prep bed@n1 wenden@v%pt_3 the@def_art doughter@n righte@adv an-on@adv,to@prep bed@n1 wenden@v%pt_3 the@def_art doughter@n righte@adv an-on@adv,green
To bedde goth Aleyn and also John;,To bedde gooth Alein and also John;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4160,,10,10,To bedde goth Aleyn and also John,To bedde gooth Alein and also John,u Su S uS u Su S,u Su S uS u Su S,to@prep bed@n1 gon@v%pr_3 alein@n1#propn and@conj also@adv john@n3#propn,to@prep bed@n1 gon@v%pr_3 alein@n1#propn and@conj also@adv john@n3#propn,green
Ther nas na moore -- hem nedede no dwale.,"Ther nas na more, hem nedede no dwale.°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4161,,10,10,Ther nas na moore hem nedede no dwale,Ther nas na more hem nedede no dwale,u S u Su S uSx u Sx,u S u Su S uSx u Sx,ther@adv ben@v%pt_3_neg no@gram_adj more@n3 --@dash hem@pron%pl_obj neden@v2%pt_3 no@gram_adj dwale@n,ther@adv ben@v%pt_3_neg no@gram_adj more@n3 --@dash hem@pron%pl_obj neden@v2%pt_3 no@gram_adj dwale@n,green
This millere hath so wisely bibbed ale,This miller hath so wisly° bibbed° ale,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4162,,10,10,This millere hath so wisely bibbed ale,This miller hath so wisly bibbed ale,u Sux S u SuS ux Sx,u Su S u Su Su Sx,this@gram_adj milnere@n haven@v%pr_3 so@adv wisli@adv bibben@v%ppl ale@n,this@gram_adj milnere@n haven@v%pr_3 so@adv wisli@adv bibben@v%ppl ale@n,green
That as an hors he fnorteth in his sleep,That as an hors he snorteth° in his sleepe,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4163,DIFF,10,10,That as an hors he fnorteth in his sleep,That as an hors he snorteth in his sleepe,u S u S u Su S u S,u S u S u Su S u Sx,that@conj as@conj a@indef_art hors@n he@pron1%nom  in@prep his@pron1%gen slep@n,that@conj as@conj a@indef_art hors@n he@pron1%nom  in@prep his@pron1%gen slep@n,
Ne of his tayl bihynde he took no keep.,Ne of his tail bihinde he took no keepe.°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4164,,10,10,Ne of his tayl bihynde he took no keep,Ne of his tail bihinde he took no keepe,u S u S uSx u S u S,u S u S uSx u S u Sx,ne@conj1 of@prep his@pron1%gen tail@n bihinden@adv&adj he@pron1%nom taken@v%pt_3 no@gram_adj kep@n,ne@conj1 of@prep his@pron1%gen tail@n bihinden@adv&adj he@pron1%nom taken@v%pt_3 no@gram_adj kep@n,green
"His wyf bar hym a burdon, a ful strong;","His wif bar him a burdon,° a ful strong",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4165,,10,10,His wyf bar hym a burdon a ful strong,His wif bar him a burdon a ful strong,u S u S u Su S u S,u S u S u Su S u S,his@pron1%gen wif@n beren@v1%pt_3 him@pron%obj a@indef_art burdoun@n2 a@indef_art ful@adv strong@adj,his@pron1%gen wif@n beren@v1%pt_3 him@pron%obj a@indef_art burdoun@n2 a@indef_art ful@adv strong@adj,green
Men myghte hir rowtyng heere two furlong;,Men mighte hir routing here° two furlong;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4166,,10,10,Men myghte hir rowtyng heere two furlong,Men mighte hir routing here two furlong,u Sx u Su Su S uS,u Sx u Su Su S uS,man@n%pl mouen@v3%pt_pl here@pron%pl_gen routinge@ger2 heren@v%inf two@num_adj furlong@n,man@n%pl mouen@v3%pt_pl here@pron%pl_gen routinge@ger2 heren@v%inf two@num_adj furlong@n,green
"The wenche rowteth eek, par compaignye.",The wenche routeth eek° par compaignie.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4167,,0,10,The wenche rowteth eek par compaignye,The wenche routeth eek par compaignie,     ,u Su Su S u SuS,the@def_art wench@n routen@v2%pr_3 ek@adv par@prep compaignie@n,the@def_art wench@n routen@v2%pr_3 ek@adv par@prep compaignie@n,green
"Aleyn the clerk, that herde this melodye","¶Alein the clerk, that herd this melodie",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4168,,0,10,Aleyn the clerk that herde this melodye,Alein the clerk that herd this melodie,      ,uS u S u S u SuS,alein@n1#propn the@def_art clerk@n that@pron heren@v%pt_3 this@gram_adj melodie@n,alein@n1#propn the@def_art clerk@n that@pron heren@v%pt_3 this@gram_adj melodie@n,green
"He poked John, and seyde, """"Slepestow?","He poked John, and seide, “Slepestow?",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4169,,10,10,He poked John and seyde Slepestow,He poked John and seide Slepestow,u Su S u Su SuS,u Su S u Su SuS,he@pron1%nom poken@v1%pt_3 john@n3#propn and@conj seien@v1%pt_3 slepen@v%pr_2_pron,he@pron1%nom poken@v1%pt_3 john@n3#propn and@conj seien@v1%pt_3 slepen@v%pr_2_pron,green
Herdestow evere slyk a sang er now?,Herdestow ever slik° a sang° er now?,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4170,,10,10,Herdestow evere slyk a sang er now,Herdestow ever slik a sang er now,uSu Sux S u S u S,uSu Su S u S u S,heren@v%pt_2_pron ever@adv slik@adj a@indef_art song@n er@prep nou@n,heren@v%pt_2_pron ever@adv slik@adj a@indef_art song@n er@prep nou@n,green
"Lo, swilk a complyn is ymel hem alle;","Lo, whilk a compline° is ymel° hem alle!",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4171,DIFF,10,10,Lo swilk a complyn is ymel hem alle,Lo whilk a compline is ymel hem alle,u S u Su S uS u Sx,u S u Sux S uS u Sx,lo@interj which@gram_adj a@indef_art compline@n ben@v%pr_3 emelle@prep hem@pron%pl_obj al@gram_adj,lo@interj which@gram_adj a@indef_art compline@n ben@v%pr_3 emelle@prep hem@pron%pl_obj al@gram_adj,green
A wilde fyr upon thair bodyes falle!,A wilde fir° upon thair bodies falle!°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4172,,10,10,A wilde fyr upon thair bodyes falle,A wilde fir upon thair bodies falle,u Sx u Su S uSu Sx,u Sx u Su S uSu Sx,a@indef_art wilde@adj fir@n upon@prep here@pron%pl_gen bodi@n%pl fallen@v%pr_3,a@indef_art wilde@adj fir@n upon@prep here@pron%pl_gen bodi@n%pl fallen@v%pr_3,green
Wha herkned evere slyk a ferly thyng?,Wha° herkned° ever slik a ferly° thing?,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4173,,10,10,Wha herkned evere slyk a ferly thyng,Wha herkned ever slik a ferly thing,u Su Sux S u Su S,u Su Su S u Su S,who@pron%nom herkenen@v%pt_3 ever@adv slik@adj a@indef_art ferli@adj thing@n,who@pron%nom herkenen@v%pt_3 ever@adv slik@adj a@indef_art ferli@adj thing@n,green
"Ye, they sal have the flour of il endyng.","Ye, they sal° have the flour° of il ending.",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4174,,10,10,Ye they sal have the flour of il endyng,Ye they sal have the flour of il ending,u S u Sx u S u S uS,u S u Sx u S u S uS,ye@adv thei@pron%pl_nom shulen@v1%pr_pl haven@v%inf the@def_art flour@n1 of@prep ille@adj endinge@ger,ye@adv thei@pron%pl_nom shulen@v1%pr_pl haven@v%inf the@def_art flour@n1 of@prep ille@adj endinge@ger,green
