"Owt of thise blake wawes for to saylle,",||,"Out of these blake wawes for to saile,"
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 19,,,10,Ek,though,I,speeke,of,love,unfelyngly
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 19,,,10,u,S,u,Sx,u,Sx,uSuS
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 19,,,10,ek@adv,though@conj,ich@pron%nom,speken@v%pr_1,of@prep,love@n1,unfelingli@adv
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 19,,,10,Eek,though,I,speke,of,love,unfelingly
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 19,,,10,u,S,u,Sx,u,Sx,uSuS
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 19,,,10,ek@adv,though@conj,ich@pron%nom,speken@v%pr_1,of@prep,love@n1,unfelingli@adv

"No wondre is, for it nothyng of newe is.",||,"No wonder is, for it no thing of newe is;"
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 20,DIFF,,10,No,wondre,is,for,it,nothyng,of,newe,is
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 20,DIFF,,10,u,Sx,u,S,u,Su,S,ux,S
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 20,DIFF,,10,no@gram_adj,wonder@n,ben@v%pr_3,for@conj,hit@pron,no-thing@adv,of@prep,neue@n,ben@v%pr_3
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 20,DIFF,,10,No,wonder,is,for,it,no,thing,of,newe,is
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 20,DIFF,,10,u,Sx,u,S,u,S,u,S,ux,S
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 20,DIFF,,10,no@gram_adj,wonder@n,ben@v%pr_3,for@conj,hit@pron,,thing@n,of@prep,neue@n,ben@v%pr_3

A blynd man kan nat juggen wel in hewis.,||,A blind man can nat juggen wel in hewis.
