Source_File,Headword,Tag,Ending,Count,Percent
WBPro_gui_complete.csv,usen,v%prp_abs,-e,1,100.00%
WBPro_gui_complete.csv,envien,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,puren,v#adj%ppl,-ed,1,100.00%
WBPro_gui_complete.csv,hoten,v%inf,-en,1,100.00%
WBPro_gui_complete.csv,hoten,v%pt_3,-te,1,100.00%
WBPro_gui_complete.csv,listen,v%pr_3,-t,1,100.00%
WBPro_gui_complete.csv,comen,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,comen,v%pr_2,-est,1,100.00%
WBPro_gui_complete.csv,comen,v%pr_3,other,1,100.00%
WBPro_gui_complete.csv,comen,v%imp,other,1,100.00%
WBPro_gui_complete.csv,comen,v%pt_1,other,1,100.00%
WBPro_gui_complete.csv,comen,v%pr_1,-e,1,100.00%
WBPro_gui_complete.csv,sterten,v%pt_3,-te,1,100.00%
WBPro_gui_complete.csv,sterten,v%inf,-te,1,100.00%
WBPro_gui_complete.csv,abiden,v%imp,-de,1,100.00%
WBPro_gui_complete.csv,savouren,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,chesen,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,correcten,v%ppl,-ed,2,100.00%
WBPro_gui_complete.csv,writen,v%pr_3,-eth,1,100.00%
WBPro_gui_complete.csv,writen,v%ppl,-en,1,100.00%
WBPro_gui_complete.csv,sparen,v%imp,-eth,1,100.00%
WBPro_gui_complete.csv,sparen,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,drinken,v%inf,-en,1,100.00%
WBPro_gui_complete.csv,drinken,v%pt_3,other,1,100.00%
WBPro_gui_complete.csv,helpen,v%pr_3,other,4,57.14%
WBPro_gui_complete.csv,helpen,v%pr_3,-eth,1,14.29%
WBPro_gui_complete.csv,helpen,v%pr_3,-e,2,28.57%
WBPro_gui_complete.csv,laughen,v%pr_1,-e,1,100.00%
WBPro_gui_complete.csv,laughen,v%pt_3,other,1,100.00%
WBPro_gui_complete.csv,neden,v%pt_3,-ed,1,100.00%
WBPro_gui_complete.csv,neden,v%pr_3,-eth,1,100.00%
WBPro_gui_complete.csv,don,v%inf,vowel,3,75.00%
WBPro_gui_complete.csv,don,v%inf,-n,1,25.00%
WBPro_gui_complete.csv,don,v%pr_2,vowel,1,100.00%
WBPro_gui_complete.csv,don,v%pt_1,-de,2,100.00%
WBPro_gui_complete.csv,don,v%pr_pl,vowel,2,100.00%
WBPro_gui_complete.csv,don,v%pr_3,other,1,100.00%
WBPro_gui_complete.csv,don,v%ppl,-n,1,100.00%
WBPro_gui_complete.csv,don,v%imp,vowel,1,100.00%
WBPro_gui_complete.csv,loven,v%pt_pl,-ed,1,100.00%
WBPro_gui_complete.csv,loven,v%pr_pl,-e,1,100.00%
WBPro_gui_complete.csv,loven,v%pt_1,-ed,4,100.00%
WBPro_gui_complete.csv,loven,v%pr_3,-eth,2,100.00%
WBPro_gui_complete.csv,setten,v%pt_1,-te,1,100.00%
WBPro_gui_complete.csv,setten,v%pr_1,-te,1,100.00%
WBPro_gui_complete.csv,setten,v%inf,-te,1,100.00%
WBPro_gui_complete.csv,singen,v%pt_pl,-en,1,100.00%
WBPro_gui_complete.csv,singen,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,fetten,v%ppl,-et,1,100.00%
WBPro_gui_complete.csv,governen,v%pt_1,-ed,1,100.00%
WBPro_gui_complete.csv,bringen,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,bringen,v%ppl,-t,1,100.00%
WBPro_gui_complete.csv,chiden,v%pt_1,-de,1,100.00%
WBPro_gui_complete.csv,chiden,v#adj%prp,other,1,100.00%
WBPro_gui_complete.csv,herkenen,v%imp,-eth,2,100.00%
WBPro_gui_complete.csv,beren,v%pt_1,other,2,100.00%
WBPro_gui_complete.csv,beren,v%inf,-e,1,33.33%
WBPro_gui_complete.csv,beren,v%inf,-en,2,66.67%
WBPro_gui_complete.csv,rounen,v%pr_pl,-e,1,100.00%
WBPro_gui_complete.csv,assaillen,v%ppl,-ed,1,100.00%
WBPro_gui_complete.csv,finden,v%pr_3,-de,1,100.00%
WBPro_gui_complete.csv,moten,v%pr_3,-te,2,66.67%
WBPro_gui_complete.csv,moten,v%pr_3,-t,1,33.33%
WBPro_gui_complete.csv,moten,v%pt_pl,-te,1,100.00%
WBPro_gui_complete.csv,moten,v%pr_pl,-te,1,50.00%
WBPro_gui_complete.csv,moten,v%pr_pl,-en,1,50.00%
WBPro_gui_complete.csv,droppen,v#adj%prp,other,1,100.00%
WBPro_gui_complete.csv,eilen,v%pr_3,-eth,2,100.00%
WBPro_gui_complete.csv,displesen,v%pr_3,-eth,1,100.00%
WBPro_gui_complete.csv,preisen,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,squieren,v%pr_3,-eth,1,100.00%
WBPro_gui_complete.csv,hiden,v%pr_2_pron,other,1,100.00%
WBPro_gui_complete.csv,hiden,v%pt_3,-de,1,100.00%
WBPro_gui_complete.csv,wenen,v%pr_2_pron,other,1,100.00%
WBPro_gui_complete.csv,wenen,v%pt_3,-de,1,100.00%
WBPro_gui_complete.csv,forgon,v%inf,vowel,1,100.00%
WBPro_gui_complete.csv,loken,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,loken,v%pr_3,-eth,1,100.00%
WBPro_gui_complete.csv,leven,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,leven,v%ppl,-t,1,100.00%
WBPro_gui_complete.csv,thurven,v%pr_3,other,2,100.00%
WBPro_gui_complete.csv,pleinen,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,pleinen,v%pt_1,-ed,1,100.00%
WBPro_gui_complete.csv,appareillen,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,tressen,v#adj%ppl,-ed,1,100.00%
WBPro_gui_complete.csv,enduren,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,shorten,v%pr_3,-te,1,100.00%
WBPro_gui_complete.csv,liknen,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,brennen,v%pr_3,-eth,1,100.00%
WBPro_gui_complete.csv,brennen,v%ppl,-t,1,100.00%
WBPro_gui_complete.csv,excusen,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,sweren,v%pt_1,other,1,100.00%
WBPro_gui_complete.csv,aspien,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,avaunten,v%pr_1,-te,1,100.00%
WBPro_gui_complete.csv,sufferen,v%inf,-e,2,100.00%
WBPro_gui_complete.csv,winnen,v%imp,-e,1,100.00%
WBPro_gui_complete.csv,sitten,v%ppl,-en,1,100.00%
WBPro_gui_complete.csv,sitten,v%pt_3,-t,3,100.00%
WBPro_gui_complete.csv,sitten,v%pr_3,-t,1,100.00%
WBPro_gui_complete.csv,sitten,v%inf,-t,1,100.00%
WBPro_gui_complete.csv,quiten,v%pt_1,-te,1,100.00%
WBPro_gui_complete.csv,quiten,v%ppl,-t,1,100.00%
WBPro_gui_complete.csv,ouen,v%pr_1,-e,1,100.00%
WBPro_gui_complete.csv,ba,v%inf,vowel,1,100.00%
WBPro_gui_complete.csv,spicen,v#adj%ppl,-ed,1,100.00%
WBPro_gui_complete.csv,bouen,v%inf,-en,1,100.00%
WBPro_gui_complete.csv,grucchen,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,shreuen,v%pr_1,-e,1,100.00%
WBPro_gui_complete.csv,sellen,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,blamen,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,blamen,v%pt_3,-ed,1,100.00%
WBPro_gui_complete.csv,dauncen,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,daunten,v%ppl,-ed,1,100.00%
WBPro_gui_complete.csv,engendren,v%pr_3,-eth,1,100.00%
WBPro_gui_complete.csv,tikelen,v%pr_3,-eth,1,100.00%
WBPro_gui_complete.csv,bireven,v%ppl,-t,1,100.00%
WBPro_gui_complete.csv,dien,v%pt_3,-de,1,100.00%
WBPro_gui_complete.csv,lien,v%pr_3,other,1,100.00%
WBPro_gui_complete.csv,werken,v%pt_3,-te,1,100.00%
WBPro_gui_complete.csv,birien,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,faren,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,enden,v#adj%prp,other,1,100.00%
WBPro_gui_complete.csv,waiten,v%imp,-te,1,100.00%
WBPro_gui_complete.csv,desiren,v%pr_pl,-en,1,100.00%
WBPro_gui_complete.csv,outen,v%pr_pl,-te,1,100.00%
WBPro_gui_complete.csv,bifallen,v%pt_3,other,1,100.00%
WBPro_gui_complete.csv,heren,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,heren,v%pt_3,-de,1,100.00%
WBPro_gui_complete.csv,shapen,v%ppl,-en,1,100.00%
WBPro_gui_complete.csv,freten,v%pr_pl,-te,1,100.00%
WBPro_gui_complete.csv,happen,v%pt_3,-ed,1,100.00%
WBPro_gui_complete.csv,walken,v%pt_pl,-ed,1,100.00%
WBPro_gui_complete.csv,failen,v%pr_3,-e,1,100.00%
WBPro_gui_complete.csv,enchaunten,v%ppl,-ed,1,100.00%
WBPro_gui_complete.csv,slen,v%ppl,-n,2,100.00%
WBPro_gui_complete.csv,hopen,v%pr_1,-e,1,100.00%
WBPro_gui_complete.csv,bitoknen,v%pr_3,-eth,1,100.00%
WBPro_gui_complete.csv,sen,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,sen,v%pt_1,other,2,100.00%
WBPro_gui_complete.csv,sen,v%pt_3,other,1,100.00%
WBPro_gui_complete.csv,coveren,v%pt_1,-ed,1,100.00%
WBPro_gui_complete.csv,wepen,v%pt_1,-te,1,100.00%
WBPro_gui_complete.csv,thinken,v%pt_3,-te,2,100.00%
WBPro_gui_complete.csv,bicomen,v%pt_3,other,1,100.00%
WBPro_gui_complete.csv,repenten,v%pt_3,-ed,1,100.00%
WBPro_gui_complete.csv,smiten,v%pt_3,-t,3,100.00%
WBPro_gui_complete.csv,forsaken,v%pt_3,other,1,100.00%
WBPro_gui_complete.csv,forbeden,v%pr_3,-eth,1,100.00%
WBPro_gui_complete.csv,sechen,v%inf,-en,1,100.00%
WBPro_gui_complete.csv,haten,v%pr_1,-te,1,100.00%
WBPro_gui_complete.csv,haten,v%pr_pl,-en,1,100.00%
WBPro_gui_complete.csv,forberen,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,peinten,v%pt_3,-ede,1,100.00%
WBPro_gui_complete.csv,fallen,v%pr_3,-eth,1,100.00%
WBPro_gui_complete.csv,fallen,v%pt_3,other,1,100.00%
WBPro_gui_complete.csv,beten,v%ppl,-en,1,100.00%
WBPro_gui_complete.csv,reden,v%pt_3,-de,2,100.00%
WBPro_gui_complete.csv,losen,v%pt_3,-te,1,100.00%
WBPro_gui_complete.csv,causen,v%pt_3,-ed,1,100.00%
WBPro_gui_complete.csv,foryeten,v%pt_3,-t,1,100.00%
WBPro_gui_complete.csv,casten,v%pt_3,-te,1,100.00%
WBPro_gui_complete.csv,stinten,v%pr_3,-te,1,100.00%
WBPro_gui_complete.csv,empoisounen,v%ppl,-ed,1,100.00%
WBPro_gui_complete.csv,grouen,v%pt_3,-ed,1,100.00%
WBPro_gui_complete.csv,grouen,v%pr_pl,-en,1,100.00%
WBPro_gui_complete.csv,hongen,v%pt_pl,-ed,1,100.00%
WBPro_gui_complete.csv,plaunten,v%ppl,-ed,1,100.00%
WBPro_gui_complete.csv,driven,v%ppl,-e,1,100.00%
WBPro_gui_complete.csv,mortheren,v%ppl,-ed,1,100.00%
WBPro_gui_complete.csv,kissen,v%inf,-e,1,100.00%
WBPro_gui_complete.csv,knelen,v%pt_3,-ed,1,100.00%
WBPro_gui_complete.csv,hitten,v%pt_1,-te,1,100.00%
WBPro_gui_complete.csv,accorden,v%ppl_abs,-ed,1,100.00%
WBPro_gui_complete.csv,entermeten,v%inf,-te,1,100.00%
WBPro_gui_complete.csv,bishreuen,v%pr_1,-e,2,100.00%
WBPro_gui_complete.csv,crien,v%pt_3,-de,1,100.00%
MLPro_gui_complete.csv,sen,v%pt_3,other,2,100.00%
MLPro_gui_complete.csv,sen,v%inf,-en,1,100.00%
MLPro_gui_complete.csv,haven,v%pr_3,other,6,85.71%
MLPro_gui_complete.csv,haven,v%pr_3,-e,1,14.29%
MLPro_gui_complete.csv,haven,v%pr_pl,-e,2,100.00%
MLPro_gui_complete.csv,ben,v%pt_3,-e,2,33.33%
MLPro_gui_complete.csv,ben,v%pt_3,other,4,66.67%
MLPro_gui_complete.csv,ben,v%pr_3,other,5,100.00%
MLPro_gui_complete.csv,ben,v%pr_pl,-en,3,100.00%
MLPro_gui_complete.csv,ben,v%inf,-e,1,100.00%
MLPro_gui_complete.csv,shinen,v%pt_3,-n,1,100.00%
MLPro_gui_complete.csv,ginnen,v%pt_3,-n,1,100.00%
MLPro_gui_complete.csv,quethen,v%pt_3,-d,4,100.00%
MLPro_gui_complete.csv,warnen,v%pr_1,-e,1,100.00%
MLPro_gui_complete.csv,lesen,v%imp,-eth,1,100.00%
MLPro_gui_complete.csv,wasten,v%pr_3,-eth,1,100.00%
MLPro_gui_complete.csv,stelen,v%pr_3,-eth,1,100.00%
MLPro_gui_complete.csv,don,v%pr_3,other,1,100.00%
MLPro_gui_complete.csv,don,v%ppl,vowel,1,100.00%
MLPro_gui_complete.csv,don,v%inf,-n,1,100.00%
MLPro_gui_complete.csv,turnen,v%pr_3,-eth,1,100.00%
MLPro_gui_complete.csv,descenden,v%prp_abs,-e,1,100.00%
MLPro_gui_complete.csv,connen,v%pr_3,-n,2,100.00%
MLPro_gui_complete.csv,connen,v%pr_1,-n,2,100.00%
MLPro_gui_complete.csv,biwailen,v%inf,-en,1,100.00%
MLPro_gui_complete.csv,mouen,v%pr_3,other,2,100.00%
MLPro_gui_complete.csv,recoveren,v%ppl,-ed,1,100.00%
MLPro_gui_complete.csv,willen,v%pr_3,other,1,50.00%
MLPro_gui_complete.csv,willen,v%pr_3,-e,1,50.00%
MLPro_gui_complete.csv,willen,v%pr_1,-e,1,50.00%
MLPro_gui_complete.csv,willen,v%pr_1,other,1,50.00%
MLPro_gui_complete.csv,willen,v%pt_3_neg,-de,1,100.00%
MLPro_gui_complete.csv,moulen,v%inf,-en,1,100.00%
MLPro_gui_complete.csv,submitten,v%ppl,-ed,1,100.00%
MLPro_gui_complete.csv,aquiten,v%imp,-eth,1,100.00%
MLPro_gui_complete.csv,breken,v%inf,-e,1,100.00%
MLPro_gui_complete.csv,holden,v%inf,-de,1,100.00%
MLPro_gui_complete.csv,shulen,v%pt_3,-de,1,100.00%
MLPro_gui_complete.csv,seien,v%ppl,-d,3,100.00%
MLPro_gui_complete.csv,seien,v%pr_1,other,1,100.00%
MLPro_gui_complete.csv,knouen,v%pr_3,-eth,1,100.00%
MLPro_gui_complete.csv,tellen,v%inf,-en,1,100.00%
MLPro_gui_complete.csv,clepen,v%ppl_abs,-ed,1,100.00%
MLPro_gui_complete.csv,clepen,v%pr_pl,-e,1,100.00%
MLPro_gui_complete.csv,drenchen,v#adj%ppl,-te,1,100.00%
MLPro_gui_complete.csv,hongen,v%prp_abs,-e,1,100.00%
MLPro_gui_complete.csv,commenden,v%pr_3,-eth,1,100.00%
MLPro_gui_complete.csv,writen,v%pr_3,-eth,1,100.00%
MLPro_gui_complete.csv,liknen,v%ppl,-ed,1,100.00%
MLPro_gui_complete.csv,witen,v%pr_3,-t,1,100.00%
MLPro_gui_complete.csv,recchen,v%pr_1,-e,1,100.00%
SNT_gui_complete.csv,ben,v%pt_3,other,16,84.21%
SNT_gui_complete.csv,ben,v%pt_3,-e,3,15.79%
SNT_gui_complete.csv,ben,v%inf,-e,5,100.00%
SNT_gui_complete.csv,ben,v%pr_3,other,16,88.89%
SNT_gui_complete.csv,ben,v%pr_3,-e,2,11.11%
SNT_gui_complete.csv,ben,v%pr_3_neg,other,2,100.00%
SNT_gui_complete.csv,ben,v%pr_pl,-en,3,100.00%
SNT_gui_complete.csv,ben,v%pt_pl,-en,1,100.00%
SNT_gui_complete.csv,ben,v%pr_2_pron,other,1,100.00%
SNT_gui_complete.csv,ben,v%pr_2,-t,1,100.00%
SNT_gui_complete.csv,writen,v%ppl_abs,-en,1,100.00%
SNT_gui_complete.csv,writen,v%ppl,-en,1,100.00%
SNT_gui_complete.csv,bisechen,v%prp_abs,-e,1,100.00%
SNT_gui_complete.csv,wedden,v%ppl,-ed,1,100.00%
SNT_gui_complete.csv,clepen,v%ppl,-ed,1,100.00%
SNT_gui_complete.csv,sitten,v%pt_3,-t,1,100.00%
SNT_gui_complete.csv,haven,v%pt_3,-de,2,66.67%
SNT_gui_complete.csv,haven,v%pt_3,-d,1,33.33%
SNT_gui_complete.csv,haven,v%pr_2,-t,4,100.00%
SNT_gui_complete.csv,haven,v%pr_pl,-n,13,100.00%
SNT_gui_complete.csv,haven,v%pr_3,other,8,100.00%
SNT_gui_complete.csv,haven,v%inf,-n,4,100.00%
SNT_gui_complete.csv,haven,v%pt_1,-de,1,100.00%
SNT_gui_complete.csv,maken,v%pt_pl,-en,1,100.00%
SNT_gui_complete.csv,maken,v%pt_3,-de,2,100.00%
SNT_gui_complete.csv,maken,v%imp,-e,1,100.00%
SNT_gui_complete.csv,maken,v%inf,-e,1,50.00%
SNT_gui_complete.csv,maken,v%inf,-en,1,50.00%
SNT_gui_complete.csv,singen,v%pt_3,other,1,100.00%
SNT_gui_complete.csv,confounden,v%ppl,-ed,1,100.00%
SNT_gui_complete.csv,moten,v%pt_3,-te,2,100.00%
SNT_gui_complete.csv,sweren,v%pr_pl,-e,1,100.00%
SNT_gui_complete.csv,ginnen,v%pt_3,-n,12,100.00%
SNT_gui_complete.csv,ginnen,v%pt_pl,-en,1,100.00%
SNT_gui_complete.csv,mouen,v%pt_3,-te,2,100.00%
SNT_gui_complete.csv,mouen,v%pr_3,other,3,100.00%
SNT_gui_complete.csv,mouen,v%pr_pl,other,3,60.00%
SNT_gui_complete.csv,mouen,v%pr_pl,-en,2,40.00%
SNT_gui_complete.csv,mouen,v%pr_2,-e,2,50.00%
SNT_gui_complete.csv,mouen,v%pr_2,-t,2,50.00%
SNT_gui_complete.csv,mouen,v%pt_pl,-te,1,100.00%
SNT_gui_complete.csv,mouen,v%pr_2_pron,other,1,100.00%
SNT_gui_complete.csv,mouen,v%pt_1,-te,1,100.00%
SNT_gui_complete.csv,shulen,v%pt_3,-de,2,100.00%
SNT_gui_complete.csv,shulen,v%pr_pl,-en,2,40.00%
SNT_gui_complete.csv,shulen,v%pr_pl,other,3,60.00%
SNT_gui_complete.csv,shulen,v%pr_1,other,3,100.00%
SNT_gui_complete.csv,shulen,v%pr_3,other,4,100.00%
SNT_gui_complete.csv,shulen,v%pr_2_pron,other,1,100.00%
SNT_gui_complete.csv,shulen,v%pr_2,-t,1,100.00%
SNT_gui_complete.csv,shulen,v%pt_pl,-de,1,100.00%
SNT_gui_complete.csv,biwreien,v%inf,-en,1,100.00%
SNT_gui_complete.csv,seien,v%pt_3,-de,10,100.00%
SNT_gui_complete.csv,seien,v%imp,other,3,100.00%
SNT_gui_complete.csv,seien,v%pr_2_pron,other,1,100.00%
SNT_gui_complete.csv,seien,v%pt_2_pron,other,1,100.00%
SNT_gui_complete.csv,seien,v%pr_2,-t,1,100.00%
SNT_gui_complete.csv,seien,v%inf,-n,1,100.00%
SNT_gui_complete.csv,seien,v%pt_2,-est,1,100.00%
SNT_gui_complete.csv,loven,v%pr_3,-eth,1,100.00%
SNT_gui_complete.csv,loven,v%pr_1,-e,1,100.00%
SNT_gui_complete.csv,willen,v%pr_3,other,3,100.00%
SNT_gui_complete.csv,willen,v%pr_2,-t,3,100.00%
SNT_gui_complete.csv,willen,v%pt_3,-de,1,100.00%
SNT_gui_complete.csv,willen,v%pr_1,other,1,100.00%
SNT_gui_complete.csv,willen,v%pr_2_pron,other,2,100.00%
SNT_gui_complete.csv,willen,v%pt_pl,-en,1,100.00%
SNT_gui_complete.csv,slen,v%inf,-e,2,100.00%
SNT_gui_complete.csv,sheuen,v%inf,-en,2,100.00%
SNT_gui_complete.csv,sheuen,v%pt_3,-ed,1,100.00%
SNT_gui_complete.csv,trusten,v%inf,-en,1,100.00%
SNT_gui_complete.csv,trusten,v%imp,-eth,1,100.00%
SNT_gui_complete.csv,leten,v%imp,-t,2,100.00%
SNT_gui_complete.csv,leten,v%pt_3,-et,1,100.00%
SNT_gui_complete.csv,preien,v%ppl,-ed,1,100.00%
SNT_gui_complete.csv,preien,v%pr_1,other,1,100.00%
SNT_gui_complete.csv,listen,v%pr_3,-t,2,100.00%
SNT_gui_complete.csv,gon,v%imp,other,2,66.67%
SNT_gui_complete.csv,gon,v%imp,vowel,1,33.33%
SNT_gui_complete.csv,gon,v%pr_3,other,1,100.00%
SNT_gui_complete.csv,quethen,v%pt_3,-d,26,100.00%
SNT_gui_complete.csv,stonden,v%pr_3,-t,1,100.00%
SNT_gui_complete.csv,tellen,v%imp,-e,2,66.67%
SNT_gui_complete.csv,tellen,v%imp,other,1,33.33%
SNT_gui_complete.csv,tellen,v%pt_3,-de,1,100.00%
SNT_gui_complete.csv,tellen,v%inf,-e,1,33.33%
SNT_gui_complete.csv,tellen,v%inf,-en,2,66.67%
SNT_gui_complete.csv,purgen,v%ppl,-ed,1,100.00%
SNT_gui_complete.csv,sen,v%inf,-e,1,33.33%
SNT_gui_complete.csv,sen,v%inf,-en,2,66.67%
SNT_gui_complete.csv,sen,v%pt_3,other,2,100.00%
SNT_gui_complete.csv,sen,v%pr_2,-est,1,100.00%
SNT_gui_complete.csv,techen,v%ppl,-t,1,100.00%
SNT_gui_complete.csv,finden,v%pt_3,-d,1,100.00%
SNT_gui_complete.csv,finden,v%pr_3,-t,1,100.00%
SNT_gui_complete.csv,taken,v%imp,other,1,100.00%
SNT_gui_complete.csv,taken,v%pt_3,other,1,100.00%
SNT_gui_complete.csv,taken,v%pr_1,-e,1,100.00%
SNT_gui_complete.csv,taken,v%pr_2_pron,other,1,100.00%
SNT_gui_complete.csv,senden,v%pr_3,-eth,1,100.00%
SNT_gui_complete.csv,fallen,v%pt_3,other,1,100.00%
SNT_gui_complete.csv,henten,v%pt_3,-te,1,100.00%
SNT_gui_complete.csv,reden,v%ppl,-d,1,100.00%
SNT_gui_complete.csv,reden,v%pr_1,-ede,1,100.00%
SNT_gui_complete.csv,leven,v%pr_2_pron,other,1,100.00%
SNT_gui_complete.csv,durren,v%pr_1,other,1,100.00%
SNT_gui_complete.csv,durren,v%pr_3,other,1,100.00%
SNT_gui_complete.csv,durren,v%pt_3,-te,1,100.00%
SNT_gui_complete.csv,thinken,v%inf,-e,1,100.00%
SNT_gui_complete.csv,thinken,v%pr_3,-eth,1,100.00%
SNT_gui_complete.csv,vanishen,v%pt_3,-ed,1,100.00%
SNT_gui_complete.csv,witen,v%pt_3_neg,-te,1,100.00%
SNT_gui_complete.csv,witen,v%pr_2_pron,other,3,100.00%
SNT_gui_complete.csv,witen,v%ppl,-t,1,100.00%
SNT_gui_complete.csv,cristnen,v%pt_3,-ed,2,100.00%
SNT_gui_complete.csv,yeven,v%pt_3,other,1,100.00%
SNT_gui_complete.csv,yeven,v%pt_pl,-en,1,100.00%
SNT_gui_complete.csv,yeven,v%ppl,-en,1,100.00%
SNT_gui_complete.csv,haten,v%pr_3,-te,1,100.00%
SNT_gui_complete.csv,haten,v%pr_pl,-en,1,100.00%
SNT_gui_complete.csv,assenten,v%pt_2,-est,1,100.00%
SNT_gui_complete.csv,knouen,v%inf,-e,1,50.00%
SNT_gui_complete.csv,knouen,v%inf,-en,1,50.00%
SNT_gui_complete.csv,knouen,v%pr_pl,-en,2,100.00%
SNT_gui_complete.csv,knouen,v%pt_1,other,1,100.00%
SNT_gui_complete.csv,liken,v%pr_3,-eth,1,100.00%
SNT_gui_complete.csv,wondren,v%inf,-e,1,100.00%
SNT_gui_complete.csv,wondren,v%pr_1,-e,1,100.00%
SNT_gui_complete.csv,comen,v%pr_3,-eth,1,50.00%
SNT_gui_complete.csv,comen,v%pr_3,other,1,50.00%
SNT_gui_complete.csv,comen,v%imp,other,1,100.00%
SNT_gui_complete.csv,comen,v%pt_3,other,1,100.00%
SNT_gui_complete.csv,smellen,v%pr_1,-e,1,100.00%
SNT_gui_complete.csv,smellen,v%pr_2,-est,1,100.00%
SNT_gui_complete.csv,chaungen,v%ppl,-ed,1,100.00%
SNT_gui_complete.csv,shinen,v%pr_pl,-en,1,100.00%
SNT_gui_complete.csv,answeren,v%pt_3,-de,5,100.00%
SNT_gui_complete.csv,herkenen,v%pr_1,-e,1,100.00%
SNT_gui_complete.csv,witnessen,v%imp,-e,1,100.00%
SNT_gui_complete.csv,bringen,v%ppl,-t,1,100.00%
SNT_gui_complete.csv,chargen,v%pt_3,-ed,1,100.00%
SNT_gui_complete.csv,trouen,v%pr_3,-eth,1,100.00%
SNT_gui_complete.csv,trouen,v%pr_pl,-en,1,100.00%
SNT_gui_complete.csv,heren,v%pt_3,-de,1,100.00%
SNT_gui_complete.csv,heren,v%ppl,-d,1,100.00%
SNT_gui_complete.csv,connen,v%pt_3,-de,1,100.00%
SNT_gui_complete.csv,connen,v%pr_1,-n,1,100.00%
SNT_gui_complete.csv,menen,v%pr_2_pron,other,1,100.00%
SNT_gui_complete.csv,dampnen,v%ppl,-ed,1,100.00%
SNT_gui_complete.csv,putten,v%inf,-te,1,100.00%
SNT_gui_complete.csv,beren,v%inf,-e,2,100.00%
SNT_gui_complete.csv,beren,v1#adj%ppl,-n,1,100.00%
SNT_gui_complete.csv,sechen,v%pr_pl,-en,1,100.00%
SNT_gui_complete.csv,dreden,v%inf,-en,1,100.00%
SNT_gui_complete.csv,dreden,v%imp,-ede,1,100.00%
SNT_gui_complete.csv,dreden,v%pr_2,-ede,1,100.00%
SNT_gui_complete.csv,lesen,v%inf,-e,1,100.00%
SNT_gui_complete.csv,losen,v%ppl,-t,1,100.00%
SNT_gui_complete.csv,losen,v%pt_pl,-en,1,100.00%
SNT_gui_complete.csv,soulen,v%ppl,-ed,1,100.00%
SNT_gui_complete.csv,declaren,v%pt_3,-ed,1,100.00%
SNT_gui_complete.csv,don,v%inf,-n,4,57.14%
SNT_gui_complete.csv,don,v%inf,vowel,3,42.86%
SNT_gui_complete.csv,don,v%ppl,-n,2,100.00%
SNT_gui_complete.csv,don,v%pt_3,-de,1,100.00%
SNT_gui_complete.csv,don,v%imp,vowel,1,100.00%
SNT_gui_complete.csv,don,v%pr_pl,-n,1,100.00%
SNT_gui_complete.csv,thanken,v%pt_3,-ed,1,100.00%
SNT_gui_complete.csv,geten,v%pt_3,-t,2,100.00%
SNT_gui_complete.csv,speden,v%ppl,-ed,1,100.00%
SNT_gui_complete.csv,wepen,v%pt_3,other,1,100.00%
SNT_gui_complete.csv,wepen,v%pt_pl,-en,1,100.00%
SNT_gui_complete.csv,leden,v%pt_3,-de,1,100.00%
SNT_gui_complete.csv,leden,v%pt_pl,-de,1,100.00%
SNT_gui_complete.csv,waxen,v%ppl,-en,2,100.00%
SNT_gui_complete.csv,waxen,v%pt_3,other,1,100.00%
SNT_gui_complete.csv,armen,v%pr_3,-eth,1,100.00%
SNT_gui_complete.csv,encensen,v%inf,-e,1,100.00%
SNT_gui_complete.csv,sacrificen,v%inf,-e,1,100.00%
SNT_gui_complete.csv,sacrificen,v%imp,-e,1,100.00%
SNT_gui_complete.csv,setten,v%pt_pl,-en,1,100.00%
SNT_gui_complete.csv,wenden,v%pt_pl,-en,1,100.00%
SNT_gui_complete.csv,converten,v%pt_3,-ed,1,100.00%
SNT_gui_complete.csv,birien,v%pt_3,-ed,1,100.00%
SNT_gui_complete.csv,crien,v%pt_pl,-en,1,100.00%
