OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
Men shal wel knowe that it is the same,Men shal wel knowe that it is the same,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 418,,10,10,Men shal wel knowe that it is the same,Men shal wel knowe that it is the same,u S u Su S u S u Sx,u S u Su S u S u Sx,man@n%pl shulen@v1%pr_pl wel@adv knouen@v%inf that@conj hit@pron ben@v%pr_3 the@def_art same@pron,man@n%pl shulen@v1%pr_pl wel@adv knouen@v%inf that@conj hit@pron ben@v%pr_3 the@def_art same@pron,
"By signes, and by othere circumstances.",By signes and by othere circumstances.,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 419,,10,10,By signes and by othere circumstances,By signes and by othere circumstances,u Su S u Sux SuSx,u Su S u Sux SuSx,bi@prep signe@n%pl and@conj bi@prep other@gram_adj circumstaunce@n%pl,bi@prep signe@n%pl and@conj bi@prep other@gram_adj circumstaunce@n%pl,
Thus quyte I folk that doon us displesances;,Thus quite° I folk that doon us displesances;°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 420,,10,10,Thus quyte I folk that doon us displesances,Thus quite I folk that doon us displesances,u Sx u S u S u SuSx,u Sx u S u S u SuSx,thus@adv quiten@v%pr_1 ich@pron%nom folk@n that@pron don@v1%pr_pl us@pron%pl_obj displesaunce@n%pl,thus@adv quiten@v%pr_1 ich@pron%nom folk@n that@pron don@v1%pr_pl us@pron%pl_obj displesaunce@n%pl,
Thus spitte I out my venym under hewe,Thus spitte I out my venim under hewe°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 421,,10,10,Thus spitte I out my venym under hewe,Thus spitte I out my venim under hewe,u Sx u S u Su Su Sx,u Sx u S u Su Su Sx,thus@adv spitten@v1%pr_1 ich@pron%nom oute@adv min@pron%gen venim@n under@prep heu@n,thus@adv spitten@v1%pr_1 ich@pron%nom oute@adv min@pron%gen venim@n under@prep heu@n,
"Of hoolynesse, to semen hooly and trewe.","Of holinesse, to seme holy and trewe.",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 422,DIFF,10,10,Of hoolynesse to semen hooly and trewe,Of holinesse to seme holy and trewe,u SuSx u Su Sx u Sx,u SuSx u Sx uS u Sx,of@prep holinesse@n2 to@part semen@v2%inf holi@adj2 and@conj treu@adj,of@prep holinesse@n2 to@part semen@v2%inf holi@adj2 and@conj treu@adj,green
But shortly myn entente I wol devyse:,¶“But shortly min entente I wol devise;°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 423,,10,10,But shortly myn entente I wol devyse,But shortly min entente I wol devise,u Su S uSx u S uSx,u Su S uSx u S uSx,but@conj shortli@adv min@pron%gen entente@n ich@pron%nom willen@v%pr_1 devisen@v%inf,but@conj shortli@adv min@pron%gen entente@n ich@pron%nom willen@v%pr_1 devisen@v%inf,
I preche of no thyng but for coveityse.,I preche of nothing but for coveitise.°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 424,DIFF,10,10,I preche of no thyng but for coveityse,I preche of nothing but for coveitise,u Sx u S u S u SuSx,u Sx u Su S u SuSx,ich@pron%nom prechen@v%pr_1 of@prep no@gram_adj thing@n but@conj for@prep coveitise@n,ich@pron%nom prechen@v%pr_1 of@prep  but@conj for@prep coveitise@n,green
"Therfore my theme is yet, and evere was","Therfor my theme is yet, and ever was—",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 425,,10,10,Therfore my theme is yet and evere was,Therfor my theme is yet and ever was,uSx u Sx u S u Sux S,uS u Sx u S u Su S,ther-fore@adv min@pron%gen teme@n2 ben@v%pr_3 yet@adv and@conj ever@adv ben@v%pt_3,ther-fore@adv min@pron%gen teme@n2 ben@v%pr_3 yet@adv and@conj ever@adv ben@v%pt_3,
Radix malorum est Cupiditas.,Radix malorum est cupiditas.,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 426,,10,10,Radix malorum est Cupiditas,Radix malorum est cupiditas,uS uSu S uSuS,uS uSu S uSuS,radix@lat_n malorum@lat_n est@lat_v cupiditas@lat_n,radix@lat_n malorum@lat_n est@lat_v cupiditas@lat_n,
Thus kan I preche agayn that same vice,Thus can I preche again° that same vice,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 427,,10,10,Thus kan I preche agayn that same vice,Thus can I preche again that same vice,u S u Sx uS u Su Sx,u S u Sx uS u Su Sx,thus@adv connen@v%pr_1 ich@pron%nom prechen@v%inf ayen@prep that@art&gram_adj same@gram_adj vice@n,thus@adv connen@v%pr_1 ich@pron%nom prechen@v%inf ayen@prep that@art&gram_adj same@gram_adj vice@n,
"Which that I use, and that is avarice.","Which that I use, and that is avarice.",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 428,,10,10,Which that I use and that is avarice,Which that I use and that is avarice,u S u Sx u S u SuSx,u S u Sx u S u SuSx,which@pron that@pron ich@pron%nom usen@v%pr_1 and@conj that@pron ben@v%pr_3 avarice@n,which@pron that@pron ich@pron%nom usen@v%pr_1 and@conj that@pron ben@v%pr_3 avarice@n,
But though myself be gilty in that synne,"But, though myself be gilty in that sinne",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 429,,10,10,But though myself be gilty in that synne,But though myself be gilty in that sinne,u S uS u Su S u Sx,u S uS u Su S u Sx,but@conj though@conj mi-self@pron ben@v%pr_1 gilti@adj in@prep that@art&gram_adj sinne@n,but@conj though@conj mi-self@pron ben@v%pr_1 gilti@adj in@prep that@art&gram_adj sinne@n,
Yet kan I maken oother folk to twynne,Yet can I maken other folk to twinne°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 430,,10,10,Yet kan I maken oother folk to twynne,Yet can I maken other folk to twinne,u S u Su Su S u Sx,u S u Su Su S u Sx,yet@adv connen@v%pr_1 ich@pron%nom maken@v1%inf other@gram_adj folk@n to@part twinnen@v1%inf,yet@adv connen@v%pr_1 ich@pron%nom maken@v1%inf other@gram_adj folk@n to@part twinnen@v1%inf,
From avarice and soore to repente.,"From avarice, and sore° to repente.",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 431,,10,10,From avarice and soore to repente,From avarice and sore to repente,u SuSx u Su S uSx,u SuSx u Su S uSx,from@prep avarice@n and@conj sore@adv to@part repenten@v%inf,from@prep avarice@n and@conj sore@adv to@part repenten@v%inf,
But that is nat my principal entente;,But that is nat my principal entente.,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 432,,10,10,But that is nat my principal entente,But that is nat my principal entente,u S u S u SuS uSx,u S u S u SuS uSx,but@conj that@pron ben@v%pr_3 not@adv min@pron%gen principal@adj entente@n,but@conj that@pron ben@v%pr_3 not@adv min@pron%gen principal@adj entente@n,
I preche nothyng but for coveitise.,I preche no thing but for coveitise;,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 433,DIFF,10,10,I preche nothyng but for coveitise,I preche no thing but for coveitise,u Su Su S u SuSx,u Su S u S u SuSx,ich@pron%nom prechen@v%pr_1 no-thing@adv but@conj for@prep coveitise@n,ich@pron%nom prechen@v%pr_1 no@adj thing@n but@conj for@prep coveitise@n,green
Of this mateere it oghte ynogh suffise.,Of this matere it oughte ynogh suffise.,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 434,,10,10,Of this mateere it oghte ynogh suffise,Of this matere it oughte ynogh suffise,u S uSx u Sx uS uSx,u S uSx u Sx uS uSx,of@prep this@gram_adj matere@n hit@pron ouen@v%pt_3 inough@adv suffisen@v%inf,of@prep this@gram_adj matere@n hit@pron ouen@v%pt_3 inough@adv suffisen@v%inf,
Thanne telle I hem ensamples many oon,Than telle I hem ensamples° many oon,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 435,,10,10,Thanne telle I hem ensamples many oon,Than telle I hem ensamples many oon,ux Sx u S uSu Su S,u Sx u S uSu Su S,thanne@adv tellen@v%pr_1 ich@pron%nom hem@pron%pl_obj ensaumple@n%pl mani@gram_adj on@pron,thanne@adv tellen@v%pr_1 ich@pron%nom hem@pron%pl_obj ensaumple@n%pl mani@gram_adj on@pron,
Of olde stories longe tyme agoon.,"Of olde stories, longe time agoon:",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 436,,10,10,Of olde stories longe tyme agoon,Of olde stories longe time agoon,u Sx uSu Su Sx uS,u Sx uSu Su Sx uS,of@prep olde@adj storie@n1%pl long@adj1 time@n agon@v%ppl_abs,of@prep olde@adj storie@n1%pl long@adj1 time@n agon@v%ppl_abs,
For lewed peple loven tales olde;,For lewed° peple loven tales olde;,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 437,,10,10,For lewed peple loven tales olde,For lewed peple loven tales olde,u Su Su Su Su Sx,u Su Su Su Su Sx,for@conj leued@adj peple@n loven@v1%pr_pl tale@n%pl olde@adj,for@conj leued@adj peple@n loven@v1%pr_pl tale@n%pl olde@adj,
Swiche thynges kan they wel reporte and holde.,Swich thinges can they wel reporte° and holde.°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 438,,10,10,Swiche thynges kan they wel reporte and holde,Swich thinges can they wel reporte and holde,ux Su S u S uSx u Sx,u Su S u S uSx u Sx,swich@gram_adj thing@n%pl connen@v%pr_pl thei@pron%pl_nom wel@adv reporten@v%inf and@conj holden@v1%inf,swich@gram_adj thing@n%pl connen@v%pr_pl thei@pron%pl_nom wel@adv reporten@v%inf and@conj holden@v1%inf,
"What, trowe ye, that whiles I may preche","What? trowe ye,° the whiles° I may preche",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 439,DIFF,10,10,What trowe ye that whiles I may preche,What trowe ye the whiles I may preche,u Su S u Su S u Sx,u Su S u Su S u Sx,what@interj trouen@v%pr_pl ye@pron%pl_nom that@conj whiles@conj ich@pron%nom mouen@v3%pr_1 prechen@v%inf,what@interj trouen@v%pr_pl ye@pron%pl_nom the@def_art whiles@conj ye@pron%pl_nom mouen@v3%pr_1 prechen@v%inf,green
And wynne gold and silver for I teche,And winne gold and silver for° I teche,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 440,,10,10,And wynne gold and silver for I teche,And winne gold and silver for I teche,u Su S u Su S u Sx,u Su S u Su S u Sx,and@conj winnen@v%inf gold@n and@conj silver@n for@conj ich@pron%nom techen@v%pr_1,and@conj winnen@v%inf gold@n and@conj silver@n for@conj ich@pron%nom techen@v%pr_1,
That I wol lyve in poverte wilfully?,That I wol live in povert° wilfully?°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 441,,10,10,That I wol lyve in poverte wilfully,That I wol live in povert wilfully,u S u Sx u Sux SuS,u S u Sx u Su SuS,that@conj ich@pron%nom willen@v%pr_1 liven@v1%inf in@prep poverte@n wilfulli@adv,that@conj ich@pron%nom willen@v%pr_1 liven@v1%inf in@prep poverte@n wilfulli@adv,
"Nay, nay, I thoghte it nevere, trewely!","Nay, nay, I thoghte it never trewely!",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 442,,10,10,Nay nay I thoghte it nevere trewely,Nay nay I thoghte it never trewely,u S u Sx u Sux SuS,u S u Sx u Su SuS,nai@interj nai@interj ich@pron%nom thinken@v2%pt_1 hit@pron never@adv treuli@adv,nai@interj nai@interj ich@pron%nom thinken@v2%pt_1 hit@pron never@adv treuli@adv,
For I wol preche and begge in sondry landes;,For I wol preche and begge in sondry° londes;,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 443,,10,10,For I wol preche and begge in sondry landes,For I wol preche and begge in sondry londes,u S u Sx u Sx u Su Sx,u S u Sx u Sx u Su Sx,for@conj ich@pron%nom willen@v%pr_1 prechen@v%inf and@conj beggen@v%inf in@prep sondri@adj lond@n%pl,for@conj ich@pron%nom willen@v%pr_1 prechen@v%inf and@conj beggen@v%inf in@prep sondri@adj lond@n%pl,
I wol nat do no labour with myne handes,I wol not do no labour with min hondes,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 444,,10,10,I wol nat do no labour with myne handes,I wol not do no labour with min hondes,u S u S u Su S ux Sx,u S u S u Su S u Sx,ich@pron%nom willen@v%pr_1 not@adv don@v1%inf no@gram_adj labour@n with@prep min@pron%gen honde@n%pl,ich@pron%nom willen@v%pr_1 not@adv don@v1%inf no@gram_adj labour@n with@prep min@pron%gen honde@n%pl,
Ne make baskettes and lyve therby,Ne make baskettes for to live therby,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 445,DIFF,10,10,Ne make baskettes and lyve therby,Ne make baskettes for to live therby,u Su SuS u Sx uS,u Sx uSu S u Sx uS,ne@conj1 maken@v1%inf basket@n%pl and@conj liven@v1%inf ther-bi@adv,ne@conj1 maken@v1%inf basket@n%pl for@prep to@prep liven@v1%inf ther-bi@adv,green
By cause I wol nat beggen ydelly.,Because I wol nat beggen idelly.°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 446,DIFF,10,10,By cause I wol nat beggen ydelly,Because I wol nat beggen idelly,u Sx u S u Su SuS,uSx u S u Su SuS,bi@prep cause@n ich@pron%nom willen@v%pr_1 not@adv beggen@v%inf idelli@adv,bicause@conj ich@pron%nom willen@v%pr_1 not@adv beggen@v%inf idelli@adv,green
I wol noon of the apostles countrefete;,I wol non of the apostles counterfete;°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 447,,10,10,I wol noon of the apostles countrefete,I wol non of the apostles counterfete,u S u S u Sux SuSx,u S u S u Sux SuSx,ich@pron%nom willen@v%pr_1 non@pron of@prep the@def_art apostle@n%pl countrefeten@v%inf,ich@pron%nom willen@v%pr_1 non@pron of@prep the@def_art apostle@n%pl countrefeten@v%inf,
"I wol have moneie, wolle, chese, and whete","I wol have money, wolle,° chese, and whete",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 448,,10,10,I wol have moneie wolle chese and whete,I wol have money wolle chese and whete,u S ux Su Su Sx u Sx,u S ux Su Su Sx u Sx,ich@pron%nom willen@v%pr_1 haven@v%inf moneie@n wol@n chese@n and@conj whete@n,ich@pron%nom willen@v%pr_1 haven@v%inf moneie@n wol@n chese@n and@conj whete@n,
Al were it yeven of the povereste page,"Al were it yeven of° the povrest page,°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 449,,10,10,Al were it yeven of the povereste page,Al were it yeven of the povrest page,u Sx u Su S u Suxx Sx,u Sx u Su S u Su Sx,al@conj ben@v%pt_3 hit@pron yeven@v%ppl of@prep the@def_art povre@adj%sup page@n1,al@conj ben@v%pt_3 hit@pron yeven@v%ppl of@prep the@def_art povre@adj%sup page@n1,
Or of the povereste wydwe in a village,Or of the povrest widwe in a village,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 450,,10,10,Or of the povereste wydwe in a village,Or of the povrest widwe in a village,u S u Suxx Sx u S uSx,u S u Su Sx u S uSx,or@conj of@prep the@def_art povre@adj%sup widwe@n in@prep a@indef_art village@n,or@conj of@prep the@def_art povre@adj%sup widwe@n in@prep a@indef_art village@n,
Al sholde hir children sterve for famyne.,Al sholde hir children° sterve° for famine.,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 451,,10,10,Al sholde hir children sterve for famyne,Al sholde hir children sterve for famine,u Sx u Su Su S uSx,u Sx u Su Su S uSx,al@conj shulen@v1%pt_pl hire@pron1%fem_gen child@n%pl sterven@v%inf for@prep famine@n,al@conj shulen@v1%pt_pl hire@pron1%fem_gen child@n%pl sterven@v%inf for@prep famine@n,
"Nay, I wol drynke licour of the vyne","Nay! I wol drinke licour of the vine,°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 452,,10,10,Nay I wol drynke licour of the vyne,Nay I wol drinke licour of the vine,u S u Su Su S u Sx,u S u Su Su S u Sx,nai@interj ich@pron%nom willen@v%pr_1 drinken@v%inf licour@n of@prep the@def_art vine@n,nai@interj ich@pron%nom willen@v%pr_1 drinken@v%inf licour@n of@prep the@def_art vine@n,
And have a joly wenche in every toun.,And have a joly wenche° in every toun.,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 453,,10,10,And have a joly wenche in every toun,And have a joly wenche in every toun,u Sx u Su Sx u Sxu S,u Sx u Su Sx u Sxu S,and@conj haven@v%inf a@indef_art joli@adj wench@n in@prep everi@pron_gram_adj toun@n,and@conj haven@v%inf a@indef_art joli@adj wench@n in@prep everi@pron_gram_adj toun@n,
"But herkneth, lordynges, in conclusioun:","¶“But herkneth, lordings, in conclusioun;",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 454,,10,10,But herkneth lordynges in conclusioun,But herkneth lordings in conclusioun,u Su Sux S uSuS,u Su Su S uSuS,but@conj herkenen@v%imp lordinge@n%pl in@prep conclusioun@n,but@conj herkenen@v%imp lordinge@n%pl in@prep conclusioun@n,
Youre likyng is that I shal telle a tale.,Your liking° is that I shal telle a tale.,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 455,,10,10,Youre likyng is that I shal telle a tale,Your liking is that I shal telle a tale,ux Su S u S u Sx u Sx,u Su S u S u Sx u Sx,your@pron%pl_gen likinge@ger1 ben@v%pr_3 that@conj ich@pron%nom shulen@v1%pr_1 tellen@v%inf a@indef_art tale@n,your@pron%pl_gen likinge@ger1 ben@v%pr_3 that@conj ich@pron%nom shulen@v1%pr_1 tellen@v%inf a@indef_art tale@n,
Now have I dronke a draughte of corny ale,"Now, have I dronke a draughte° of corny° ale",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 456,,10,10,Now have I dronke a draughte of corny ale,Now have I dronke a draughte of corny ale,u Sx u Sx u Sx u Su Sx,u Sx u Sx u Sx u Su Sx,nou@adv haven@v%pr_1 ich@pron%nom drinken@v%ppl a@indef_art draught@n of@prep corni@adj ale@n,nou@adv haven@v%pr_1 ich@pron%nom drinken@v%ppl a@indef_art draught@n of@prep corni@adj ale@n,
"By God, I hope I shal yow telle a thyng","By God, I hope I shal yow telle a thing",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 457,,10,10,By God I hope I shal yow telle a thyng,By God I hope I shal yow telle a thing,u S u Sx u S u Sx u S,u S u Sx u S u Sx u S,bi@prep god@n1#propn ich@pron%nom hopen@v1%pr_1 ich@pron%nom shulen@v1%pr_1 you@pron%pl_obj tellen@v%inf a@indef_art thing@n,bi@prep god@n1#propn ich@pron%nom hopen@v1%pr_1 ich@pron%nom shulen@v1%pr_1 you@pron%pl_obj tellen@v%inf a@indef_art thing@n,
That shal by reson been at youre likyng.,"That shal, by resoun,° been at your liking.°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 458,,10,10,That shal by reson been at youre likyng,That shal by resoun been at your liking,u S u Su S u Sx uS,u S u Su S u S uS,that@pron shulen@v1%pr_3 bi@prep resoun@n2 ben@v%inf at@prep your@pron%pl_gen likinge@ger1,that@pron shulen@v1%pr_3 bi@prep resoun@n2 ben@v%inf at@prep your@pron%pl_gen likinge@ger1,
For though myself be a ful vicious man,"For, though myself be a ful vicious° man",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 459,,0,0,For though myself be a ful vicious man,For though myself be a ful vicious man,"       ","       ",for@conj though@conj mi-self@pron ben@v%pr_3 a@indef_art ful@adv vicious@adj man@n,for@conj though@conj mi-self@pron ben@v%pr_3 a@indef_art ful@adv vicious@adj man@n,
A moral tale yet I yow telle kan,A moral tale yet I yow telle can,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 460,,10,10,A moral tale yet I yow telle kan,A moral tale yet I yow telle can,u Su Sx u S u Su S,u Su Sx u S u Su S,a@indef_art moral@adj tale@n yet@adv ich@pron%nom you@pron%pl_obj tellen@v%inf connen@v%pr_1,a@indef_art moral@adj tale@n yet@adv ich@pron%nom you@pron%pl_obj tellen@v%inf connen@v%pr_1,
Which I am wont to preche for to wynne.,"Which I am wont° to preche, for to winne.",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 461,,10,10,Which I am wont to preche for to wynne,Which I am wont to preche for to winne,u S u S u Su S u Sx,u S u S u Su S u Sx,which@pron ich@pron%nom ben@v%pr_1 wonen@v1%ppl to@part prechen@v%inf for@prep#adv to@part winnen@v%inf,which@pron ich@pron%nom ben@v%pr_1 wonen@v1%ppl to@part prechen@v%inf for@prep#adv to@part winnen@v%inf,
Now hoold youre pees! My tale I wol bigynne.,"Now hold your pees,° my tale I wol beginne.”",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 462,,10,10,Now hoold youre pees My tale I wol bigynne,Now hold your pees my tale I wol beginne,u S ux S u Sx u S uSx,u S u S u Sx u S uSx,nou@adv holden@v1%imp your@pron%pl_gen pes@n min@pron%gen tale@n ich@pron%nom willen@v%pr_1 biginnen@v%inf,nou@adv holden@v1%imp your@pron%pl_gen pes@n min@pron%gen tale@n ich@pron%nom willen@v%pr_1 biginnen@v%inf,
